latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2023-01-12T19:00,8.9,93,2.30,2.30,0.00,61,100,16.3,135,31.7,1008.7
2023-01-12T20:00,8.7,95,0.30,0.30,0.00,51,100,16.4,171,27.4,1007.2
2023-01-12T21:00,9.6,97,6.10,6.10,0.00,63,100,7.1,165,32.8,1006.0
2023-01-12T22:00,9.3,97,0.60,0.60,0.00,53,100,6.6,112,24.5,1004.5
2023-01-12T23:00,9.8,94,0.80,0.80,0.00,53,100,10.5,196,13.0,1003.2
2023-01-13T00:00,10.7,95,0.20,0.20,0.00,51,100,15.5,181,26.6,1001.8
2023-01-13T01:00,10.8,94,0.00,0.00,0.00,3,100,15.5,192,24.5,1000.9
2023-01-13T02:00,12.2,86,0.00,0.00,0.00,3,100,27.1,194,41.0,999.7
2023-01-13T03:00,11.8,92,0.20,0.20,0.00,51,100,26.3,189,46.1,999.1
2023-01-13T04:00,11.9,91,0.10,0.10,0.00,51,100,26.1,192,43.9,998.7
2023-01-13T05:00,11.3,94,0.20,0.20,0.00,51,100,21.6,191,44.6,997.9
2023-01-13T06:00,11.6,89,0.00,0.00,0.00,3,100,22.0,190,35.6,997.5
2023-01-13T07:00,11.2,87,0.00,0.00,0.00,3,100,23.9,186,37.4,997.4
2023-01-13T08:00,10.2,94,0.10,0.10,0.00,51,100,17.1,210,37.8,996.9
2023-01-13T09:00,11.2,92,0.40,0.40,0.00,51,100,17.1,210,31.3,996.8
2023-01-13T10:00,10.9,94,0.20,0.20,0.00,51,100,15.3,221,28.4,996.7
2023-01-13T11:00,12.1,91,0.00,0.00,0.00,3,100,20.1,224,32.0,997.1
2023-01-13T12:00,12.6,87,0.00,0.00,0.00,3,100,18.4,231,32.4,997.2
2023-01-13T13:00,12.4,84,0.10,0.10,0.00,51,100,17.4,236,30.2,996.8
2023-01-13T14:00,12.7,79,0.00,0.00,0.00,3,100,17.1,248,29.2,996.6
2023-01-13T15:00,9.6,70,0.10,0.10,0.00,51,100,26.7,317,43.6,997.4
2023-01-13T16:00,8.1,67,0.00,0.00,0.00,3,100,21.6,307,44.3,998.7
2023-01-13T17:00,7.1,60,0.00,0.00,0.00,3,100,22.4,312,38.2,999.9
2023-01-13T18:00,5.8,59,0.00,0.00,0.00,3,100,23.2,314,37.4,1000.8
2023-01-13T19:00,4.4,61,0.00,0.00,0.00,3,100,21.2,320,37.1,1001.4
2023-01-13T20:00,3.8,64,0.00,0.00,0.00,3,100,18.2,321,34.6,1001.2
2023-01-13T21:00,3.9,60,0.00,0.00,0.00,3,100,20.6,324,33.1,1002.1
2023-01-13T22:00,3.5,59,0.00,0.00,0.00,3,100,21.7,324,34.9,1002.1
2023-01-13T23:00,3.1,58,0.00,0.00,0.00,3,100,22.4,332,37.1,1001.9
2023-01-14T00:00,2.9,59,0.00,0.00,0.00,3,100,21.1,343,36.4,1002.1
2023-01-14T01:00,2.7,59,0.00,0.00,0.00,3,100,21.0,348,34.6,1001.9
2023-01-14T02:00,2.5,59,0.00,0.00,0.00,3,100,22.8,348,37.1,1002.1
2023-01-14T03:00,2.0,60,0.00,0.00,0.00,3,100,24.4,352,40.3,1002.4
2023-01-14T04:00,1.8,60,0.00,0.00,0.00,3,100,23.8,345,40.3,1003.3
2023-01-14T05:00,1.4,60,0.00,0.00,0.00,3,100,24.6,345,40.7,1003.2
2023-01-14T06:00,1.1,58,0.00,0.00,0.00,3,100,23.6,348,40.3,1003.5
2023-01-14T07:00,0.9,57,0.00,0.00,0.00,3,100,23.7,350,39.6,1003.5
2023-01-14T08:00,0.9,58,0.00,0.00,0.00,3,100,23.4,349,40.3,1004.6
2023-01-14T09:00,0.9,58,0.00,0.00,0.00,3,100,21.8,351,38.9,1005.1
2023-01-14T10:00,0.9,57,0.00,0.00,0.00,3,100,20.6,354,36.4,1006.2
2023-01-14T11:00,0.8,56,0.00,0.00,0.00,3,100,21.8,352,36.4,1007.2
2023-01-14T12:00,0.6,55,0.00,0.00,0.00,3,100,23.9,349,40.0,1007.2
2023-01-14T13:00,0.6,55,0.00,0.00,0.00,3,100,24.4,351,42.1,1006.9
2023-01-14T14:00,0.8,55,0.00,0.00,0.00,3,100,23.7,351,41.0,1006.9
2023-01-14T15:00,0.9,55,0.00,0.00,0.00,3,100,24.8,351,41.8,1006.7
2023-01-14T16:00,0.9,54,0.00,0.00,0.00,3,99,25.7,354,42.8,1006.9
2023-01-14T17:00,0.9,53,0.00,0.00,0.00,3,97,25.6,356,42.8,1007.4
2023-01-14T18:00,0.8,52,0.00,0.00,0.00,3,100,25.3,356,42.8,1008.1
2023-01-14T19:00,0.9,52,0.00,0.00,0.00,3,98,23.9,354,41.4,1008.4
2023-01-14T20:00,0.5,52,0.00,0.00,0.00,3,100,25.4,348,38.9,1008.5
2023-01-14T21:00,0.1,56,0.00,0.00,0.00,3,100,24.1,351,41.0,1008.2
2023-01-14T22:00,-0.1,57,0.00,0.00,0.00,3,100,26.3,360,43.9,1007.7
2023-01-14T23:00,-0.5,59,0.00,0.00,0.00,3,100,25.2,2,42.5,1009.3
2023-01-15T00:00,-1.1,61,0.00,0.00,0.00,3,100,31.3,1,50.4,1009.4
2023-01-15T01:00,-1.4,61,0.00,0.00,0.00,3,100,33.8,353,56.5,1008.8
2023-01-15T02:00,-1.3,60,0.00,0.00,0.00,3,100,31.2,353,56.2,1008.6
2023-01-15T03:00,-1.3,59,0.00,0.00,0.00,3,100,31.1,354,52.6,1009.2
2023-01-15T04:00,-1.5,61,0.00,0.00,0.00,3,100,32.1,356,52.9,1009.7
2023-01-15T05:00,-1.6,61,0.00,0.00,0.00,3,100,27.4,358,52.9,1010.6
2023-01-15T06:00,-1.7,61,0.00,0.00,0.00,3,100,29.5,351,48.2,1011.0
2023-01-15T07:00,-1.7,61,0.00,0.00,0.00,3,97,29.0,349,49.3,1011.4
2023-01-15T08:00,-1.2,59,0.00,0.00,0.00,2,65,27.1,355,48.6,1012.1
2023-01-15T09:00,-1.6,62,0.00,0.00,0.00,1,36,25.6,356,44.6,1012.6
2023-01-15T10:00,-0.4,60,0.00,0.00,0.00,0,3,27.4,356,45.7,1013.2
2023-01-15T11:00,0.6,57,0.00,0.00,0.00,0,0,30.2,351,51.1,1013.3
2023-01-15T12:00,1.8,54,0.00,0.00,0.00,0,0,29.1,352,51.5,1013.3
2023-01-15T13:00,3.0,50,0.00,0.00,0.00,0,0,28.5,351,50.0,1013.0
2023-01-15T14:00,4.2,47,0.00,0.00,0.00,0,13,27.6,345,49.0,1012.4
2023-01-15T15:00,4.9,43,0.00,0.00,0.00,1,26,28.0,344,47.9,1011.8
2023-01-15T16:00,5.2,39,0.00,0.00,0.00,0,7,27.3,347,47.5,1011.7
2023-01-15T17:00,4.4,37,0.00,0.00,0.00,0,1,27.6,353,45.4,1011.9
2023-01-15T18:00,3.1,35,0.00,0.00,0.00,0,1,24.9,356,45.0,1012.4
2023-01-15T19:00,2.2,34,0.00,0.00,0.00,0,0,25.2,357,40.7,1012.7
2023-01-15T20:00,1.5,35,0.00,0.00,0.00,0,0,25.6,1,46.4,1012.9
2023-01-15T21:00,0.9,35,0.00,0.00,0.00,0,6,28.1,1,45.0,1012.9
2023-01-15T22:00,0.1,38,0.00,0.00,0.00,0,3,29.2,1,48.2,1012.5
2023-01-15T23:00,-0.5,42,0.00,0.00,0.00,0,1,27.4,2,47.2,1012.5
2023-01-16T00:00,-1.0,44,0.00,0.00,0.00,0,0,26.3,359,44.6,1012.6
2023-01-16T01:00,-1.5,44,0.00,0.00,0.00,0,1,25.6,1,42.8,1012.6
2023-01-16T02:00,-2.0,45,0.00,0.00,0.00,1,39,26.0,4,42.8,1012.5
2023-01-16T03:00,-2.2,45,0.00,0.00,0.00,1,49,24.9,358,42.8,1012.5
2023-01-16T04:00,-2.3,45,0.00,0.00,0.00,1,48,24.9,356,41.0,1012.5
2023-01-16T05:00,-2.2,46,0.00,0.00,0.00,1,32,22.0,356,40.7,1012.2
2023-01-16T06:00,-2.0,41,0.00,0.00,0.00,1,36,19.8,350,35.3,1012.0
2023-01-16T07:00,-2.2,42,0.00,0.00,0.00,1,21,15.6,345,32.0,1011.9
2023-01-16T08:00,-0.7,42,0.00,0.00,0.00,1,21,20.2,355,25.6,1011.3
2023-01-16T09:00,-0.6,42,0.00,0.00,0.00,0,19,17.7,347,32.4,1011.0
2023-01-16T10:00,0.5,41,0.00,0.00,0.00,0,13,14.6,340,28.8,1010.6
2023-01-16T11:00,1.9,38,0.00,0.00,0.00,0,1,14.2,344,28.1,1010.1
2023-01-16T12:00,3.5,38,0.00,0.00,0.00,0,0,11.7,326,26.6,1009.1
2023-01-16T13:00,5.1,36,0.00,0.00,0.00,0,0,10.2,321,23.8,1007.2
2023-01-16T14:00,6.8,34,0.00,0.00,0.00,0,0,11.2,312,22.7,1006.1
2023-01-16T15:00,7.9,33,0.00,0.00,0.00,0,0,13.3,311,24.5,1005.5
2023-01-16T16:00,8.2,32,0.00,0.00,0.00,0,0,11.9,305,24.1,1005.3
2023-01-16T17:00,7.2,40,0.00,0.00,0.00,0,0,8.6,292,20.2,1005.5
2023-01-16T18:00,3.2,48,0.00,0.00,0.00,0,0,9.9,303,13.3,1005.3
2023-01-16T19:00,0.8,61,0.00,0.00,0.00,0,1,9.6,326,13.7,1005.9
2023-01-16T20:00,2.5,37,0.00,0.00,0.00,0,1,17.1,295,15.1,1005.4
2023-01-16T21:00,2.5,37,0.00,0.00,0.00,0,1,17.0,306,28.4,1005.5
2023-01-16T22:00,2.3,39,0.00,0.00,0.00,0,9,14.8,304,27.0,1005.5
2023-01-16T23:00,1.8,41,0.00,0.00,0.00,0,0,15.3,304,25.2,1005.5
2023-01-17T00:00,1.2,47,0.00,0.00,0.00,0,18,13.3,322,24.5,1005.2
2023-01-17T01:00,0.4,54,0.00,0.00,0.00,2,50,9.7,297,21.2,1005.2
2023-01-17T02:00,-0.3,57,0.00,0.00,0.00,3,100,8.3,288,15.8,1004.9
2023-01-17T03:00,-0.4,53,0.00,0.00,0.00,3,99,9.4,302,15.5,1005.1
2023-01-17T04:00,-0.8,51,0.00,0.00,0.00,0,2,8.4,295,15.5,1005.4
2023-01-17T05:00,-1.2,52,0.00,0.00,0.00,2,51,8.5,306,15.5,1005.2
2023-01-17T06:00,-1.9,56,0.00,0.00,0.00,0,14,6.9,317,14.0,1004.5
2023-01-17T07:00,-2.0,60,0.00,0.00,0.00,3,100,6.5,276,11.2,1004.7
2023-01-17T08:00,-1.9,63,0.00,0.00,0.00,3,100,8.8,258,11.9,1004.1
2023-01-17T09:00,-0.2,59,0.00,0.00,0.00,3,100,7.1,246,11.2,1004.4
2023-01-17T10:00,1.2,59,0.00,0.00,0.00,3,100,4.3,270,11.9,1004.5
2023-01-17T11:00,3.2,47,0.00,0.00,0.00,3,97,0.7,90,10.1,1003.8
2023-01-17T12:00,4.7,43,0.00,0.00,0.00,3,100,2.5,180,11.2,1003.2
2023-01-17T13:00,5.1,45,0.00,0.00,0.00,3,100,7.0,201,15.5,1002.4
2023-01-17T14:00,6.2,46,0.00,0.00,0.00,3,100,6.8,205,15.5,1001.4
2023-01-17T15:00,7.0,46,0.00,0.00,0.00,3,100,7.3,200,14.4,1001.0
2023-01-17T16:00,7.4,45,0.00,0.00,0.00,2,57,9.1,187,15.5,1000.5
2023-01-17T17:00,7.1,46,0.00,0.00,0.00,3,99,9.3,193,16.9,1000.5
2023-01-17T18:00,5.4,57,0.50,0.50,0.00,53,100,12.6,200,18.4,1000.8
2023-01-17T19:00,4.8,70,0.90,0.90,0.00,53,61,10.1,215,19.1,1001.0
2023-01-17T20:00,3.7,73,0.00,0.00,0.00,2,59,10.1,215,16.2,1000.7
2023-01-17T21:00,4.8,73,0.00,0.00,0.00,0,13,11.2,230,20.2,1000.8
2023-01-17T22:00,3.7,79,0.00,0.00,0.00,1,45,7.4,256,16.6,1000.7
2023-01-17T23:00,3.6,81,0.00,0.00,0.00,1,26,10.0,240,15.1,1000.7
2023-01-18T00:00,3.2,85,0.00,0.00,0.00,3,97,9.0,241,15.5,1000.3
2023-01-18T01:00,3.8,86,0.00,0.00,0.00,0,7,12.4,244,19.4,1000.2
2023-01-18T02:00,3.2,92,0.00,0.00,0.00,0,7,9.7,239,19.4,999.9
2023-01-18T03:00,3.0,93,0.70,0.70,0.00,53,77,11.7,252,18.0,1000.5
2023-01-18T04:00,4.0,95,0.70,0.70,0.00,53,18,14.9,238,23.0,1000.2
2023-01-18T05:00,4.2,95,0.00,0.00,0.00,0,17,17.7,246,27.0,1000.5
2023-01-18T06:00,4.4,96,0.00,0.00,0.00,0,2,17.8,262,30.2,1001.1
2023-01-18T07:00,4.9,95,0.00,0.00,0.00,0,10,19.1,269,30.2,1001.9
2023-01-18T08:00,6.8,87,0.00,0.00,0.00,1,46,14.8,273,32.0,1002.4
2023-01-18T09:00,7.2,86,0.10,0.10,0.00,51,100,14.9,278,23.4,1003.5
2023-01-18T10:00,7.7,86,0.20,0.20,0.00,51,59,14.3,280,22.7,1004.6
2023-01-18T11:00,9.4,80,0.00,0.00,0.00,0,15,17.0,291,29.9,1005.3
2023-01-18T12:00,10.4,66,0.00,0.00,0.00,2,54,23.7,298,40.3,1005.4
2023-01-18T13:00,10.8,59,0.00,0.00,0.00,3,86,25.1,302,42.5,1004.8
2023-01-18T14:00,10.5,58,0.00,0.00,0.00,3,84,25.5,303,43.9,1004.8
2023-01-18T15:00,10.5,57,0.00,0.00,0.00,3,81,25.1,299,43.2,1005.5
2023-01-18T16:00,10.2,58,0.00,0.00,0.00,1,36,23.3,302,42.1,1006.4
2023-01-18T17:00,9.5,60,0.00,0.00,0.00,0,13,18.3,306,37.8,1007.5
2023-01-18T18:00,7.9,65,0.00,0.00,0.00,3,96,13.5,295,28.4,1008.6
2023-01-18T19:00,7.3,67,0.00,0.00,0.00,3,100,14.1,283,22.0,1009.9
2023-01-18T20:00,6.3,69,0.00,0.00,0.00,2,78,14.7,295,27.4,1010.3
2023-01-18T21:00,6.2,69,0.00,0.00,0.00,1,25,12.8,281,24.5,1010.8
2023-01-18T22:00,4.7,77,0.00,0.00,0.00,1,23,8.1,283,20.2,1011.3
2023-01-18T23:00,3.8,82,0.00,0.00,0.00,3,84,7.0,291,11.9,1012.0
2023-01-19T00:00,3.2,85,0.00,0.00,0.00,3,91,8.2,285,10.8,1012.1
2023-01-19T01:00,2.8,87,0.00,0.00,0.00,3,100,7.6,289,10.8,1012.6
2023-01-19T02:00,3.3,86,0.00,0.00,0.00,3,100,7.0,305,10.4,1012.8
2023-01-19T03:00,2.8,88,0.00,0.00,0.00,3,100,6.9,276,11.2,1013.1
2023-01-19T04:00,2.8,88,0.00,0.00,0.00,3,100,7.5,287,11.2,1013.1
2023-01-19T05:00,2.4,88,0.00,0.00,0.00,3,100,8.1,291,12.2,1012.6
2023-01-19T06:00,3.1,86,0.00,0.00,0.00,3,100,11.6,292,18.0,1013.5
2023-01-19T07:00,2.9,87,0.00,0.00,0.00,3,100,6.4,308,18.7,1013.4
2023-01-19T08:00,3.1,88,0.00,0.00,0.00,3,100,5.6,297,9.4,1013.9
2023-01-19T09:00,4.0,85,0.30,0.30,0.00,51,100,4.5,256,9.0,1013.9
2023-01-19T10:00,4.3,92,1.10,1.10,0.00,55,100,3.9,22,8.6,1013.7
2023-01-19T11:00,4.2,95,2.80,2.80,0.00,63,100,12.7,55,19.8,1012.4
2023-01-19T12:00,4.3,96,1.10,1.10,0.00,55,100,7.9,180,20.9,1012.5
2023-01-19T13:00,4.6,95,0.60,0.60,0.00,53,100,4.6,162,13.7,1011.2
2023-01-19T14:00,4.8,96,0.70,0.70,0.00,53,100,8.8,125,14.8,1009.8
2023-01-19T15:00,5.2,96,0.40,0.40,0.00,51,100,13.3,131,21.2,1008.7
2023-01-19T16:00,5.3,96,1.50,1.50,0.00,61,100,13.5,115,21.2,1007.6
2023-01-19T17:00,5.3,96,3.00,3.00,0.00,63,100,14.3,100,22.0,1006.5
2023-01-19T18:00,5.3,97,0.80,0.80,0.00,53,100,14.9,97,23.8,1004.7
2023-01-19T19:00,5.7,97,0.40,0.40,0.00,51,100,14.9,97,23.4,1003.7
2023-01-19T20:00,3.9,98,0.70,0.70,0.00,53,100,10.5,63,29.2,1002.5
2023-01-19T21:00,4.6,98,0.90,0.90,0.00,53,100,12.8,32,20.2,1000.6
2023-01-19T22:00,4.3,99,4.60,4.60,0.00,63,100,16.3,5,25.2,999.1
2023-01-19T23:00,4.2,98,4.60,4.60,0.00,63,100,16.2,21,46.4,998.8
2023-01-20T00:00,4.4,98,0.60,0.60,0.00,53,100,15.3,341,42.5,997.7
2023-01-20T01:00,4.4,97,0.00,0.00,0.00,1,23,13.4,336,40.3,997.7
2023-01-20T02:00,4.2,97,0.00,0.00,0.00,1,37,10.2,352,20.9,997.4
2023-01-20T03:00,3.7,97,0.00,0.00,0.00,3,90,6.9,6,15.8,997.3
2023-01-20T04:00,3.6,97,0.00,0.00,0.00,3,100,11.3,279,16.6,998.9
2023-01-20T05:00,3.8,97,0.00,0.00,0.00,0,17,2.5,225,18.4,998.7
2023-01-20T06:00,1.9,100,0.00,0.00,0.00,3,100,6.9,231,11.5,998.8
2023-01-20T07:00,3.1,97,0.00,0.00,0.00,1,23,9.7,255,14.8,998.7
2023-01-20T08:00,1.9,95,0.00,0.00,0.00,0,6,13.3,270,19.8,999.0
2023-01-20T09:00,5.2,83,0.00,0.00,0.00,0,9,21.4,283,32.8,999.3
2023-01-20T10:00,6.2,79,0.00,0.00,0.00,0,1,22.9,278,37.1,999.9
2023-01-20T11:00,8.0,69,0.00,0.00,0.00,1,27,22.4,274,38.9,1000.4
2023-01-20T12:00,9.0,60,0.00,0.00,0.00,1,20,29.3,276,49.0,1000.1
2023-01-20T13:00,8.9,60,0.00,0.00,0.00,3,92,30.7,279,51.5,1000.1
2023-01-20T14:00,8.1,63,0.00,0.00,0.00,3,100,28.8,283,51.5,1000.4
2023-01-20T15:00,7.8,64,0.00,0.00,0.00,3,100,26.8,294,46.4,1001.1
2023-01-20T16:00,8.2,60,0.00,0.00,0.00,3,81,27.9,300,46.8,1001.8
2023-01-20T17:00,7.7,62,0.00,0.00,0.00,3,100,22.8,291,45.4,1003.1
2023-01-20T18:00,6.8,65,0.00,0.00,0.00,3,100,19.9,287,36.4,1004.6
2023-01-20T19:00,6.4,67,0.00,0.00,0.00,3,100,19.0,289,32.0,1005.4
2023-01-20T20:00,4.8,74,0.00,0.00,0.00,1,36,13.5,279,30.2,1006.2
2023-01-20T21:00,4.8,70,0.00,0.00,0.00,0,12,16.3,278,25.9,1007.0
2023-01-20T22:00,4.2,70,0.00,0.00,0.00,1,20,15.3,278,25.9,1007.8
2023-01-20T23:00,3.5,74,0.00,0.00,0.00,2,50,12.8,281,24.5,1008.4
2023-01-21T00:00,3.8,75,0.10,0.10,0.00,51,100,11.4,294,20.9,1009.1
2023-01-21T01:00,4.1,77,0.10,0.10,0.00,51,75,11.7,315,18.7,1009.8
2023-01-21T02:00,3.2,83,0.00,0.00,0.00,3,98,10.3,324,18.4,1010.0
2023-01-21T03:00,3.0,79,0.00,0.00,0.00,1,22,14.3,321,21.6,1010.5
2023-01-21T04:00,2.3,72,0.00,0.00,0.00,0,14,19.4,312,30.6,1011.3
2023-01-21T05:00,1.2,72,0.00,0.00,0.00,0,7,17.3,306,31.0,1012.0
2023-01-21T06:00,0.6,74,0.00,0.00,0.00,0,10,16.8,313,28.1,1012.5
2023-01-21T07:00,0.1,75,0.00,0.00,0.00,1,21,13.2,313,27.0,1013.3
2023-01-21T08:00,1.0,71,0.00,0.00,0.00,0,0,11.5,302,23.8,1014.4
2023-01-21T09:00,2.2,67,0.00,0.00,0.00,3,98,14.8,309,22.7,1015.4
2023-01-21T10:00,3.3,59,0.00,0.00,0.00,0,2,17.8,328,31.0,1016.2
2023-01-21T11:00,4.2,55,0.00,0.00,0.00,1,36,19.9,340,35.3,1017.0
2023-01-21T12:00,4.8,51,0.00,0.00,0.00,2,78,18.4,343,35.3,1017.4
2023-01-21T13:00,5.2,49,0.00,0.00,0.00,3,94,17.0,339,33.1,1017.0
2023-01-21T14:00,5.6,48,0.00,0.00,0.00,3,83,14.2,336,31.0,1016.7
2023-01-21T15:00,5.9,47,0.00,0.00,0.00,3,100,12.0,339,26.3,1016.5
2023-01-21T16:00,6.2,46,0.00,0.00,0.00,2,55,9.7,329,22.7,1016.7
2023-01-21T17:00,5.8,47,0.00,0.00,0.00,1,23,7.9,300,18.4,1017.1
2023-01-21T18:00,3.7,60,0.00,0.00,0.00,3,94,6.9,264,12.6,1017.8
2023-01-21T19:00,3.1,63,0.00,0.00,0.00,3,84,7.6,275,11.5,1018.1
2023-01-21T20:00,0.6,71,0.00,0.00,0.00,2,57,8.0,288,15.8,1019.3
2023-01-21T21:00,0.2,73,0.00,0.00,0.00,0,1,7.2,297,13.3,1019.8
2023-01-21T22:00,-1.2,82,0.00,0.00,0.00,0,0,8.1,315,11.9,1019.6
2023-01-21T23:00,-1.9,84,0.00,0.00,0.00,0,17,7.7,323,11.2,1019.7
2023-01-22T00:00,-2.2,86,0.00,0.00,0.00,0,0,7.4,321,10.1,1019.6
2023-01-22T01:00,-2.8,87,0.00,0.00,0.00,0,0,8.4,335,11.2,1019.5
2023-01-22T02:00,-3.0,87,0.00,0.00,0.00,0,10,8.0,342,11.2,1019.2
2023-01-22T03:00,-2.8,87,0.00,0.00,0.00,2,79,7.7,349,11.2,1019.8
2023-01-22T04:00,-1.7,84,0.00,0.00,0.00,3,99,5.4,356,9.7,1020.3
2023-01-22T05:00,-3.4,91,0.00,0.00,0.00,3,99,7.4,43,10.1,1019.4
2023-01-22T06:00,-3.3,94,0.00,0.00,0.00,3,97,7.4,76,10.4,1019.0
2023-01-22T07:00,-1.1,96,0.00,0.00,0.00,3,100,4.6,135,9.7,1019.1
2023-01-22T08:00,-1.2,89,0.00,0.00,0.00,3,100,6.6,112,9.0,1018.5
2023-01-22T09:00,0.6,85,0.00,0.00,0.00,3,100,3.3,131,9.4,1018.1
2023-01-22T10:00,2.4,79,0.00,0.00,0.00,3,100,6.2,173,12.2,1019.0
2023-01-22T11:00,3.7,62,0.00,0.00,0.00,3,100,10.2,170,19.8,1018.1
2023-01-22T12:00,4.4,57,0.00,0.00,0.00,3,100,12.3,183,23.8,1017.6
2023-01-22T13:00,5.2,58,0.00,0.00,0.00,3,100,15.8,180,28.4,1016.7
2023-01-22T14:00,5.4,60,0.00,0.00,0.00,3,100,14.7,163,29.2,1015.7
2023-01-22T15:00,5.6,60,0.00,0.00,0.00,3,100,14.3,168,26.6,1014.4
2023-01-22T16:00,5.6,62,0.00,0.00,0.00,3,100,15.6,172,25.9,1013.7
2023-01-22T17:00,5.6,63,0.00,0.00,0.00,3,100,8.2,157,24.8,1012.8
2023-01-22T18:00,5.0,68,0.00,0.00,0.00,3,100,5.0,111,12.6,1011.3
2023-01-22T19:00,4.5,74,0.10,0.10,0.00,51,100,3.4,58,7.6,1010.8
2023-01-22T20:00,1.8,95,0.60,0.60,0.00,53,100,10.8,358,8.3,1010.8
2023-01-22T21:00,2.1,97,1.70,1.70,0.00,61,100,13.4,6,35.6,1009.6
2023-01-22T22:00,2.1,98,1.60,1.60,0.00,61,100,13.8,28,35.3,1007.7
2023-01-22T23:00,2.2,98,1.40,1.40,0.00,61,100,14.9,7,40.0,1006.5
2023-01-23T00:00,2.2,98,2.50,2.50,0.00,63,100,18.1,21,30.2,1004.4
2023-01-23T01:00,2.3,98,1.70,1.70,0.00,61,100,19.1,16,30.2,1002.8
2023-01-23T02:00,2.3,98,2.20,2.20,0.00,61,100,20.6,12,34.2,1000.7
2023-01-23T03:00,2.6,97,1.60,1.60,0.00,61,100,21.7,11,34.9,999.3
2023-01-23T04:00,3.0,96,0.80,0.80,0.00,53,100,21.1,9,34.6,998.0
2023-01-23T05:00,3.0,97,0.30,0.30,0.00,51,100,21.3,354,34.2,996.7
2023-01-23T06:00,3.0,93,0.30,0.30,0.00,51,100,22.9,353,36.4,996.5
2023-01-23T07:00,2.8,95,0.50,0.50,0.00,53,100,21.6,359,36.7,995.5
2023-01-23T08:00,2.3,94,1.40,1.40,0.00,61,100,16.9,359,34.6,995.9
2023-01-23T09:00,2.7,95,0.60,0.60,0.00,53,100,12.8,350,26.6,996.3
2023-01-23T10:00,2.8,95,0.70,0.70,0.00,53,100,15.5,335,24.5,997.0
2023-01-23T11:00,2.9,91,0.10,0.10,0.00,51,100,17.2,327,28.8,997.3
2023-01-23T12:00,2.2,99,0.50,0.50,0.00,53,100,17.5,323,29.9,997.6
2023-01-23T13:00,2.5,97,0.60,0.60,0.00,53,100,15.3,321,28.4,997.3
2023-01-23T14:00,3.0,98,0.80,0.80,0.00,53,100,19.9,312,33.5,998.0
2023-01-23T15:00,2.1,98,1.30,0.90,0.28,73,100,17.6,313,34.2,998.7
2023-01-23T16:00,2.9,91,0.60,0.60,0.00,53,100,19.6,306,32.4,1000.2
2023-01-23T17:00,3.0,83,0.20,0.20,0.00,51,100,25.0,306,40.0,1001.4
2023-01-23T18:00,2.6,84,0.10,0.10,0.00,51,100,24.9,304,41.0,1002.9
2023-01-23T19:00,2.7,80,0.10,0.10,0.00,51,100,24.1,302,39.6,1004.4
2023-01-23T20:00,2.1,75,0.00,0.00,0.00,2,70,23.9,301,40.0,1005.9
2023-01-23T21:00,1.8,73,0.00,0.00,0.00,3,91,22.8,305,38.2,1007.3
2023-01-23T22:00,1.4,73,0.00,0.00,0.00,0,10,20.8,293,36.4,1008.6
2023-01-23T23:00,1.2,70,0.00,0.00,0.00,0,2,20.0,293,33.8,1009.8
2023-01-24T00:00,0.4,70,0.00,0.00,0.00,0,0,20.8,298,34.2,1010.8
2023-01-24T01:00,0.0,70,0.00,0.00,0.00,0,3,18.0,299,34.2,1011.3
2023-01-24T02:00,-0.5,71,0.00,0.00,0.00,0,4,13.4,284,29.5,1011.7
2023-01-24T03:00,-0.7,71,0.00,0.00,0.00,0,3,12.3,267,22.3,1012.5
2023-01-24T04:00,-1.0,74,0.00,0.00,0.00,1,23,11.4,252,20.5,1012.9
2023-01-24T05:00,-0.9,75,0.00,0.00,0.00,1,39,13.0,256,21.2,1013.4
2023-01-24T06:00,-1.0,79,0.00,0.00,0.00,2,55,11.8,250,22.0,1013.6
2023-01-24T07:00,-1.0,79,0.00,0.00,0.00,3,91,13.6,253,22.7,1014.2
2023-01-24T08:00,-0.3,77,0.00,0.00,0.00,3,100,11.5,256,23.4,1014.5
2023-01-24T09:00,0.7,71,0.00,0.00,0.00,3,100,15.0,253,23.8,1015.1
2023-01-24T10:00,1.9,68,0.00,0.00,0.00,0,13,14.0,244,24.1,1016.0
2023-01-24T11:00,3.8,57,0.00,0.00,0.00,0,0,18.5,249,32.0,1016.4
2023-01-24T12:00,5.2,51,0.00,0.00,0.00,0,0,19.8,258,35.6,1016.1
2023-01-24T13:00,6.4,47,0.00,0.00,0.00,1,21,22.1,263,38.2,1015.3
2023-01-24T14:00,7.8,47,0.00,0.00,0.00,2,65,27.7,286,46.8,1015.1
2023-01-24T15:00,7.8,47,0.00,0.00,0.00,0,4,26.4,287,47.2,1015.1
2023-01-24T16:00,7.1,49,0.00,0.00,0.00,0,0,24.3,285,44.6,1015.5
2023-01-24T17:00,5.9,53,0.00,0.00,0.00,0,11,22.0,285,40.7,1016.7
